Freq.	V(Gain2.62)	V(Gain5.24)	V(Gain10.48)	V(20.96)	V(-2.62)	V(-5.24)	V(-10.48)
2.08929613085402e+003	(1.17962151104014e-001dB,1.78264296826875e+002°)	(1.61651693638093e-001dB,1.77027329770761e+002°)	(1.07844801142415e-001dB,1.73658719592208e+002°)	(3.88949071175556e-001dB,1.65035758639115e+002°)	(-1.17999888704714e-001dB,-1.78312334846103e+002°)	(-1.61691337821719e-001dB,-1.77075348445092e+002°)	(-1.07885606649447e-001dB,-1.73706622008149e+002°)
2.13796208950221e+003	(1.16289978153468e-001dB,1.78300826175509e+002°)	(1.58971847997893e-001dB,1.77090980938708e+002°)	(1.01449855667568e-001dB,1.73794061203755e+002°)	(3.67104937257196e-001dB,1.65332029197562e+002°)	(-1.16327768387461e-001dB,-1.78349983558149e+002°)	(-1.59011510364858e-001dB,-1.77140119388730e+002°)	(-1.01490448017579e-001dB,-1.73843085577249e+002°)
2.18776162394953e+003	(1.14688675779816e-001dB,1.78336617523280e+002°)	(1.56405971477166e-001dB,1.77153343231673e+002°)	(9.53219727873676e-002dB,1.73926794921073e+002°)	(3.46072309994681e-001dB,1.65624035238814e+002°)	(-1.14726522799548e-001dB,-1.78386920335898e+002°)	(-1.56445657583516e-001dB,-1.77203627518422e+002°)	(-9.53623665285880e-002dB,-1.73976967288316e+002°)
2.23872113856832e+003	(1.13155421241717e-001dB,1.78371679652441e+002°)	(1.53949492172765e-001dB,1.77214433790611e+002°)	(8.94508435608991e-002dB,1.74056949190687e+002°)	(3.25827451580473e-001dB,1.65911742371656e+002°)	(-1.13193329332049e-001dB,-1.78423154568761e+002°)	(-1.53989207655988e-001dB,-1.77265890582219e+002°)	(-8.94910530317940e-002dB,-1.74108296194041e+002°)
2.29086765276775e+003	(1.11687488857030e-001dB,1.78406021568964e+002°)	(1.51597998164606e-001dB,1.77274270041786e+002°)	(8.38264864821244e-002dB,1.74184553522125e+002°)	(3.06346824545691e-001dB,1.66195122445764e+002°)	(-1.11725462443386e-001dB,-1.78458695884024e+002°)	(-1.51637748753067e-001dB,-1.77326926627651e+002°)	(-8.38665258253060e-002dB,-1.74237102424375e+002°)
2.34422881531990e+003	(1.10282247988726e-001dB,1.78439652473661e+002°)	(1.49347233940055e-001dB,1.77332869652454e+002°)	(7.84392430821150e-002dB,1.74309638377633e+002°)	(2.87607132070922e-001dB,1.66474153312301e+002°)	(-1.10320291645588e-001dB,-1.78493554118289e+002°)	(-1.49387025462832e-001dB,-1.77386753957732e+002°)	(-7.84791262590543e-002dB,-1.74363417076573e+002°)
2.39883291901947e+003	(1.08937160948105e-001dB,1.78472581734954e+002°)	(1.47193096708724e-001dB,1.77390250489216e+002°)	(7.32797730143362e-002dB,1.74432235067367e+002°)	(2.69585354770830e-001dB,1.66748818577623e+002°)	(-1.08975279407894e-001dB,-1.78527739290586e+002°)	(-1.47232935105836e-001dB,-1.77445391089647e+002°)	(-7.33195138208020e-002dB,-1.74487272110714e+002°)
2.45470891568501e+003	(1.07649780830266e-001dB,1.78504818863248e+002°)	(1.45131632630666e-001dB,1.77446430578933e+002°)	(6.83390486872873e-002dB,1.74552375649972e+002°)	(2.52258784038495e-001dB,1.67019107351985e+002°)	(-1.07687978992619e-001dB,-1.78561261577094e+002°)	(-1.45171523963713e-001dB,-1.77502856716016e+002°)	(-6.83786607695011e-002dB,-1.74608700250616e+002°)
2.51188643150955e+003	(1.06417749295729e-001dB,1.78536373486860e+002°)	(1.43159032979082e-001dB,1.77501428072128e+002°)	(6.36083495045499e-002dB,1.74670092838452e+002°)	(2.35605052052341e-001dB,1.67285013994972e+002°)	(-1.06456032237205e-001dB,-1.78594131287412e+002°)	(-1.43198983442273e-001dB,-1.77559169668645e+002°)	(-6.36478463759997e-002dB,-1.74727734890063e+002°)
2.57039578276884e+003	(1.05238794310794e-001dB,1.78567255329425e+002°)	(1.41271630256665e-001dB,1.77555261208762e+002°)	(5.90792557683725e-002dB,1.74785419911215e+002°)	(2.19602158562437e-001dB,1.67546537859232e+002°)	(-1.05277167294991e-001dB,-1.78626358842341e+002°)	(-1.41311646188308e-001dB,-1.77614348884662e+002°)	(-5.91186508272505e-002dB,-1.74844410004192e+002°)
2.63026799189535e+003	(1.04110727858173e-001dB,1.78597474188751e+002°)	(1.39465894283047e-001dB,1.77607948286290e+002°)	(5.47436422986511e-002dB,1.74898390628152e+002°)	(2.04228494584480e-001dB,1.67803683033987e+002°)	(-1.04149196346309e-001dB,-1.78657954753090e+002°)	(-1.39505982177430e-001dB,-1.77668413374941e+002°)	(-5.47829488458980e-002dB,-1.74958760065951e+002°)
2.69153480392689e+003	(1.03031443628365e-001dB,1.78627039917031e+002°)	(1.37738428269037e-001dB,1.77659507629905e+002°)	(5.05936718155255e-002dB,1.75009039151617e+002°)	(1.89462863138726e-001dB,1.68056458089597e+002°)	(-1.03070013290306e-001dB,-1.78688929601883e+002°)	(-1.37778594788797e-001dB,-1.77721382194725e+002°)	(-5.06329030735034e-002dB,-1.75070819967437e+002°)
2.75422870333814e+003	(1.01998914701256e-001dB,1.78655962402381e+002°)	(1.36085964891817e-001dB,1.77709957564854e+002°)	(4.66217881299927e-002dB,1.75117399972138e+002°)	(1.75284497178002e-001dB,1.68304875824381e+002°)	(-1.02037591427054e-001dB,-1.78719294023874e+002°)	(-1.36126216880775e-001dB,-1.77773274416329e+002°)	(-4.66609572616478e-002dB,-1.75180624946005e+002°)
2.81838293126442e+003	(1.01011191226424e-001dB,1.78684251551636e+002°)	(1.34505362383787e-001dB,1.77759316390755e+002°)	(4.28207091831838e-002dB,1.75223507838726e+002°)	(1.61673074853570e-001dB,1.68548953014725e+002°)	(-1.01049981138330e-001dB,-1.78749058690339e+002°)	(-1.34545706880271e-001dB,-1.77824109103849e+002°)	(-4.28598293118414e-002dB,-1.75288210514955e+002°)
2.88403150312658e+003	(1.00066398109906e-001dB,1.78711917274334e+002°)	(1.32993600646399e-001dB,1.77807602357795e+002°)	(3.91834199717746e-002dB,1.75327397693591e+002°)	(1.48608732270848e-001dB,1.68788710169408e+002°)	(-1.00105307574943e-001dB,-1.78778234293071e+002°)	(-1.33034044897049e-001dB,-1.77873905289767e+002°)	(-3.92225042014724e-002dB,-1.75393612398654e+002°)
2.95120922666635e+003	(9.91627327141555e-002dB,1.78738969467849e+002°)	(1.31547777398930e-001dB,1.77854833644724e+002°)	(3.57031653936274e-002dB,1.75429104611103e+002°)	(1.36072073887994e-001dB,1.69024171288931e+002°)	(-9.92017683572507e-002dB,-1.78806831529921e+002°)	(-1.31588328873083e-001dB,-1.77922681953359e+002°)	(-3.57422268299443e-002dB,-1.75496866471912e+002°)
3.01995172040198e+003	(9.82984625774270e-002dB,1.78765418003612e+002°)	(1.30165104371195e-001dB,1.77901028338563e+002°)	(3.23734430444549e-002dB,1.75528663740841e+002°)	(1.24044180710482e-001dB,1.69255363630561e+002°)	(-9.83376312950722e-002dB,-1.78834861091446e+002°)	(-1.30205770775799e-001dB,-1.77970458000822e+002°)	(-3.24124948159607e-002dB,-1.75598008703443e+002°)
3.09029543251356e+003	(9.74719231577760e-002dB,1.78791272714350e+002°)	(1.28842903547850e-001dB,1.77946204415911e+002°)	(2.91879959937708e-002dB,1.75626110254538e+002°)	(1.12506616433457e-001dB,1.69482317479666e+002°)	(-9.75112321323416e-002dB,-1.78862333648582e+002°)	(-1.28883692842910e-001dB,-1.78017252247024e+002°)	(-2.92270512739907e-002dB,-1.75697075103244e+002°)
3.16227766016835e+003	(9.66815156065308e-002dB,1.78816543382312e+002°)	(1.27578603471011e-001dB,1.77990379725794e+002°)	(2.61408055652648e-002dB,1.75721479296760e+002°)	(1.01441431681025e-001dB,1.69705065927825e+002°)	(-9.67209723212002e-002dB,-1.78889259841313e+002°)	(-1.27619523885771e-001dB,-1.78063083398788e+002°)	(-2.61798775952074e-002dB,-1.75794101673714e+002°)
3.23593656929625e+003	(9.59257045753287e-002dB,1.78841239728412e+002°)	(1.26369735607212e-001dB,1.78033571973947e+002°)	(2.32260841443703e-002dB,1.75814805939145e+002°)	(9.08311664885073e-002dB,1.69923644658117e+002°)	(-9.59653168296928e-002dB,-1.78915650268271e+002°)	(-1.26410795656826e-001dB,-1.78107970039631e+002°)	(-2.32651862556401e-002dB,-1.75889124364351e+002°)
3.31131121482588e+003	(9.52030160602434e-002dB,1.78865371402247e+002°)	(1.25213930783426e-001dB,1.78075798708461e+002°)	(2.04382680332783e-002dB,1.75906125138042e+002°)	(8.06588511694484e-002dB,1.70138091737911e+002°)	(-9.52427919865906e-002dB,-1.78941515477216e+002°)	(-1.25255139286384e-001dB,-1.78151930615877e+002°)	(-2.04774136717778e-002dB,-1.75982179029839e+002°)
3.38844156139199e+003	(9.45120352860676e-002dB,1.78888947972942e+002°)	(1.24108915696487e-001dB,1.78117077306713e+002°)	(1.77720103714159e-002dB,1.75995471695365e+002°)	(7.09080057044143e-002dB,1.70348447419379e+002°)	(-9.45519833663931e-002dB,-1.78966865956360e+002°)	(-1.24150281792711e-001dB,-1.78194983424062e+002°)	(-1.78112131216700e-002dB,-1.76073301391389e+002°)
3.46736850452528e+003	(9.38514046333420e-002dB,1.78911978920762e+002°)	(1.23052509499379e-001dB,1.78157424963496e+002°)	(1.52221741373403e-002dB,1.76082880222523e+002°)	(6.15626377833984e-002dB,1.70554753947913e+002°)	(-9.38915337171171e-002dB,-1.78991712126464e+002°)	(-1.23094042669069e-001dB,-1.78237146599550e+002°)	(-1.52614477474350e-002dB,-1.76162527001142e+002°)
3.54813389233572e+003	(9.32198216102385e-002dB,1.78934473629468e+002°)	(1.22042620467200e-001dB,1.78196858680291e+002°)	(1.27838252460025e-002dB,1.76168385107239e+002°)	(5.26072396280490e-002dB,1.70757055378557e+002°)	(-9.32601409330190e-002dB,-1.79016064333692e+002°)	(-1.22084330550409e-001dB,-1.78278438106304e+002°)	(-1.28231836532055e-002dB,-1.76249891209494e+002°)
3.63078054770097e+003	(9.26160368711660e-002dB,1.78956441379350e+002°)	(1.21077242745026e-001dB,1.78235395255597e+002°)	(1.04522257535718e-002dB,1.76252020483135e+002°)	(4.40267837138713e-002dB,1.70955397400494e+002°)	(-9.26565560739486e-002dB,-1.79039932843155e+002°)	(-1.21119139962091e-001dB,-1.78318875727724e+002°)	(-1.04916831106141e-002dB,-1.76335429135181e+002°)
3.71535229097168e+003	(9.20388522833193e-002dB,1.78977891340906e+002°)	(1.20154453179470e-001dB,1.78273051276260e+002°)	(8.22282718029738e-003dB,1.76333820201904e+002°)	(3.58067175065634e-002dB,1.71149827169597e+002°)	(-9.20795814328836e-002dB,-1.79063327833115e+002°)	(-1.20196548152241e-001dB,-1.78358477058503e+002°)	(-8.26239788242473e-003dB,-1.76419175637971e+002°)
3.80189396320557e+003	(9.14871190424857e-002dB,1.78998832569133e+002°)	(1.19272408235054e-001dB,1.78309843109738e+002°)	(6.09126396048477e-003dB,1.76413817807935e+002°)	(2.79329573204117e-002dB,1.71340393149000e+002°)	(-9.15280686525375e-002dB,-1.79086259389805e+002°)	(-1.19314712009048e-001dB,-1.78397259497417e+002°)	(-6.13096267322324e-003dB,-1.76501165293829e+002°)
3.89045144994276e+003	(9.09597358386785e-002dB,1.79019273998379e+002°)	(1.18429340996288e-001dB,1.78345786897231e+002°)	(4.05334702709169e-003dB,1.76492046515263e+002°)	(2.03918814002187e-002dB,1.71527144957609e+002°)	(-9.10009168920590e-002dB,-1.79108737502829e+002°)	(-1.18471865063754e-001dB,-1.78435240241010e+002°)	(-4.09318871485020e-003dB,-1.76581432372400e+002°)
3.98107170553493e+003	(9.04556470723063e-002dB,1.79039224437724e+002°)	(1.17623558255810e-001dB,1.78380898547634e+002°)	(2.10505753731623e-003dB,1.76568539186682e+002°)	(1.31703223222339e-002dB,1.71710133226427e+002°)	(-9.04970710441403e-002dB,-1.79130772061106e+002°)	(-1.17666314579783e-001dB,-1.78472436278103e+002°)	(-2.14505749279636e-003dB,-1.76660010816685e+002°)
4.07380277804108e+003	(8.99738411210965e-002dB,1.79058692566864e+002°)	(1.16853437688713e-001dB,1.78415193732250e+002°)	(2.42540744286405e-004dB,1.76643328314912e+002°)	(6.25555880318226e-003dB,1.71889409462570e+002°)	(-9.00155200030193e-002dB,-1.79152372849320e+002°)	(-1.16896438728079e-001dB,-1.78508864385074e+002°)	(-2.82714618823160e-004dB,-1.76736934224783e+002°)
4.16869383470331e+003	(8.95133486578339e-002dB,1.79077686932443e+002°)	(1.16117425112749e-001dB,1.78448687880200e+002°)	(-1.53789998102618e-003dB,1.76716446005688e+002°)	(-3.64692999585589e-004dB,1.72065025920781e+002°)	(-8.95552949833080e-002dB,-1.79173549544844e+002°)	(-1.16160683848398e-001dB,-1.78544541121865e+002°)	(1.49753614623359e-003dB,-1.76812235833556e+002°)
4.26579518801588e+003	(8.90732410189080e-002dB,1.79096215944834e+002°)	(1.15414031833944e-001dB,1.78481396174507e+002°)	(-3.23980897459239e-003dB,1.76787923962655e+002°)	(-6.70228861956699e-003dB,1.72237035482269e+002°)	(-8.91154678897250e-002dB,-1.79194311715117e+002°)	(-1.15457561796069e-001dB,-1.78579482828653e+002°)	(3.19923871622582e-003dB,-1.76885948504124e+002°)
4.36515832240161e+003	(8.86526286233179e-002dB,1.79114287875302e+002°)	(1.14741832076892e-001dB,1.78513333548778e+002°)	(-4.86658394849834e-003dB,1.76857793473941e+002°)	(-1.27686647729176e-002dB,1.72405491540664e+002°)	(-8.86951497373127e-002dB,-1.79214668815420e+002°)	(-1.14785647373425e-001dB,-1.78613705623153e+002°)	(4.82579034784063e-003dB,-1.76958104709055e+002°)
4.46683592150958e+003	(8.82506594417963e-002dB,1.79131910853555e+002°)	(1.14099460498679e-001dB,1.78544514684460e+002°)	(-6.42148150311977e-003dB,1.76926085400322e+002°)	(-1.85748491446024e-002dB,1.72570447894856e+002°)	(-8.82934891217815e-002dB,-1.79234630187057e+002°)	(-1.14143575845042e-001dB,-1.78647225398501e+002°)	(6.38044715164844e-003dB,-1.77028736521148e+002°)
4.57088189614870e+003	(8.78665175154511e-002dB,1.79149092865628e+002°)	(1.13485609785456e-001dB,1.78574954008620e+002°)	(-7.90762248138528e-003dB,1.76992830164854e+002°)	(-2.41314704084904e-002dB,1.72731958648504e+002°)	(-8.79096707395590e-002dB,-1.79254205055878e+002°)	(-1.13530040535546e-001dB,-1.78680057821670e+002°)	(7.86632944523177e-003dB,-1.77097875603714e+002°)
4.67735141287193e+003	(8.74994215233414e-002dB,1.79165841752094e+002°)	(1.12899028330131e-001dB,1.78604665692208e+002°)	(-9.32799716517100e-003dB,1.77058057743888e+002°)	(-2.94487684257927e-002dB,1.72890078115964e+002°)	(-8.75429139566950e-002dB,-1.79273402531153e+002°)	(-1.12943790508742e-001dB,-1.78712218332398e+002°)	(9.28642694834199e-003dB,-1.77165553202238e+002°)
4.78630092322633e+003	(8.71486233981820e-002dB,1.79182165206571e+002°)	(1.12338517989995e-001dB,1.78633663648772e+002°)	(-1.06854703140981e-002dB,1.77121797659356e+002°)	(-3.45366045712754e-002dB,1.73044860734392e+002°)	(-8.71924714260933e-002dB,-1.79292231604743e+002°)	(-1.12383628326626e-001dB,-1.78743722142572e+002°)	(1.06436038203715e-002dB,-1.77231800137349e+002°)
4.89778819368441e+003	(8.68134069894075e-002dB,1.79198070774500e+002°)	(1.11802931922558e-001dB,1.78661961533583e+002°)	(-1.19827860477050e-002dB,1.77184078972269e+002°)	(-3.94044721411957e-002dB,1.73196360981780e+002°)	(-8.68576277520490e-002dB,-1.79310701150573e+002°)	(-1.11848407886763e-001dB,-1.78774584236039e+002°)	(1.19406035412012e-002dB,-1.77296646798989e+002°)
5.01187233627267e+003	(8.64930867726621e-002dB,1.79213565852172e+002°)	(1.11291172498010e-001dB,1.78689572743142e+002°)	(-1.32225725723456e-002dB,1.77244930277305e+002°)	(-4.40615068012264e-002dB,1.73344633300671e+002°)	(-8.65376982013842e-002dB,-1.79328819924363e+002°)	(-1.11337032336306e-001dB,-1.78804819368819e+002°)	(1.31800536366125e-002dB,-1.77360123141720e+002°)
5.12861383991359e+003	(8.61870066047566e-002dB,1.79228657685997e+002°)	(1.10802189286583e-001dB,1.78716510415033e+002°)	(-1.44073467545487e-002dB,1.77304379698437e+002°)	(-4.85164970367274e-002dB,1.73489732027302e+002°)	(-8.62320274600606e-002dB,-1.79346596563611e+002°)	(-1.10848452061041e-001dB,-1.78834442069680e+002°)	(1.43644702501453e-002dB,-1.77422258681062e+002°)
5.24807460249767e+003	(8.58945385231085e-002dB,1.79243353371974e+002°)	(1.10334977119051e-001dB,1.78742787428095e+002°)	(-1.55395185429068e-002dB,1.77362454885513e+002°)	(-5.27778945715358e-002dB,1.73631711325923e+002°)	(-8.59399884344219e-002dB,-1.79364039587810e+002°)	(-1.10381662747613e-001dB,-1.78863466641048e+002°)	(1.54962625633589e-002dB,-1.77483082490812e+002°)
5.37031796370247e+003	(8.56150815886183e-002dB,1.79257659855362e+002°)	(1.09888574218483e-001dB,1.78768416402894e+002°)	(-1.66213952408077e-002dB,1.77419183011713e+002°)	(-5.68538247250793e-002dB,1.73770625128066e+002°)	(-8.56609810958575e-002dB,-1.79381157398867e+002°)	(-1.09935703517112e-001dB,-1.78891907160227e+002°)	(1.65777370669090e-002dB,-1.77542623201256e+002°)
5.49540873857618e+003	(8.53480607708685e-002dB,1.79271583930534e+002°)	(1.09462060401430e-001dB,1.78793409702448e+002°)	(-1.76551856327236e-002dB,1.77474590771824e+002°)	(-6.07520966808328e-002dB,1.73906527076485e+002°)	(-8.53944313679977e-002dB,-1.79397958281731e+002°)	(-1.09509655128146e-001dB,-1.78919777480905e+002°)	(1.76111016849846e-002dB,-1.77600908998214e+002°)
5.62341325190343e+003	(8.50929258746098e-002dB,1.79285132240981e+002°)	(1.09054555346563e-001dB,1.78817779433203e+002°)	(-1.86430039667327e-002dB,1.77528704381265e+002°)	(-6.44802136423828e-002dB,1.74039470473575e+002°)	(-8.51397900551826e-002dB,-1.79414450405186e+002°)	(-1.09102638247535e-001dB,-1.78947091234914e+002°)	(1.85984697560056e-002dB,-1.77657967622855e+002°)
5.75439937337150e+003	(8.48491505063478e-002dB,1.79298311279477e+002°)	(1.08665216929011e-001dB,1.78841537446227e+002°)	(-1.95868737963733e-002dB,1.77581549575803e+002°)	(-6.80453828561924e-002dB,1.74169508233995e+002°)	(-8.48965318111889e-002dB,-1.79430641822829e+002°)	(-1.08713811786711e-001dB,-1.78973861834237e+002°)	(1.95418638724675e-002dB,-1.77713826372222e+002°)
5.88843655355582e+003	(8.46162310799471e-002dB,1.79311127388368e+002°)	(1.08293239618247e-001dB,1.78864695338599e+002°)	(-2.04887316849530e-002dB,1.77633151611899e+002°)	(-7.14545254827048e-002dB,1.74296692841304e+002°)	(-8.46641541470749e-002dB,-1.79446540474181e+002°)	(-1.08342371301836e-001dB,-1.79000102473218e+002°)	(2.04432195831681e-002dB,-1.77768512100405e+002°)
6.02559586074351e+003	(8.43936858601375e-002dB,1.79323586759989e+002°)	(1.07937852937832e-001dB,1.78887264454981e+002°)	(-2.13504307754910e-002dB,1.77683535267644e+002°)	(-7.47142863001280e-002dB,1.74421076308369e+002°)	(-8.44421764769687e-002dB,-1.79462154185955e+002°)	(-1.07987547455837e-001dB,-1.79025826130987e+002°)	(2.13043889609565e-002dB,-1.77822051220320e+002°)
6.16595001861475e+003	(8.41810540426894e-002dB,1.79335695437187e+002°)	(1.07598319984957e-001dB,1.78909255889338e+002°)	(-2.21737442297454e-002dB,1.77732724844218e+002°)	(-7.78310432272734e-002dB,1.74542710141338e+002°)	(-8.42301392007427e-002dB,-1.79477490673439e+002°)	(-1.07648604540366e-001dB,-1.79051045574044e+002°)	(2.21271440394420e-002dB,-1.77874469706039e+002°)
6.30957344480186e+003	(8.39778948702457e-002dB,1.79347459313938e+002°)	(1.07273936007879e-001dB,1.78930680486819e+002°)	(-2.29603685396765e-002dB,1.77780744167838e+002°)	(-8.08109166539735e-002dB,1.74661645306981e+002°)	(-8.40276028223574e-002dB,-1.79492557542010e+002°)	(-1.07324839055808e-001dB,-1.79075773359027e+002°)	(2.29131801220466e-002dB,-1.77925793095618e+002°)
6.45654229034648e+003	(8.37837867826300e-002dB,1.79358884136057e+002°)	(1.06964027039495e-001dB,1.78951548845746e+002°)	(-2.37119267148361e-002dB,1.77827616592146e+002°)	(-8.36597785695712e-002dB,1.74777932203194e+002°)	(-8.38341471028575e-002dB,-1.79507362288743e+002°)	(-1.07015578347481e-001dB,-1.79100021835607e+002°)	(2.36641189668091e-002dB,-1.77976046494398e+002°)
6.60693448007588e+003	(8.35983266004739e-002dB,1.79369975501982e+002°)	(1.06667948585052e-001dB,1.78971871319723e+002°)	(-2.44299713491662e-002dB,1.77873365000997e+002°)	(-8.63832614815842e-002dB,1.74891620632471e+002°)	(-8.36493702468323e-002dB,-1.79521912304123e+002°)	(-1.06720179296150e-001dB,-1.79123803149527e+002°)	(2.43815118505263e-002dB,-1.78025254578719e+002°)
6.76082975391974e+003	(8.34211287411757e-002dB,1.79380738863623e+002°)	(1.06385084362237e-001dB,1.78991658019842e+002°)	(-2.51159875707560e-002dB,1.77918011811611e+002°)	(-8.89867671182854e-002dB,1.75002759778175e+002°)	(-8.34728881212472e-002dB,-1.79536214873851e+002°)	(-1.06438027061048e-001dB,-1.79147129245757e+002°)	(2.50668425156647e-002dB,-1.78073441600017e+002°)
6.91830970918928e+003	(8.32518244659660e-002dB,1.79391179527274e+002°)	(1.06114845091852e-001dB,1.79010918816967e+002°)	(-2.57713958779861e-002dB,1.77961578978044e+002°)	(-9.14754749104103e-002dB,1.75111398183429e+002°)	(-8.33043335056554e-002dB,-1.79550277180722e+002°)	(-1.06168533873573e-001dB,-1.79170011871750e+002°)	(2.57215300035759e-002dB,-1.78120631389277e+002°)
7.07945784384129e+003	(8.30900611571042e-002dB,1.79401302654574e+002°)	(1.05856667337252e-001dB,1.79029663344098e+002°)	(-2.63975548657100e-002dB,1.78004087994960e+002°)	(-9.38543502483453e-002dB,1.75217583732449e+002°)	(-8.31433553725874e-002dB,-1.79564106306582e+002°)	(-1.05911137879997e-001dB,-1.79192462580802e+002°)	(2.63469313775103e-002dB,-1.78166847361789e+002°)
7.24435960074981e+003	(8.29355016241523e-002dB,1.79411113263509e+002°)	(1.05610012390867e-001dB,1.79047900998785e+002°)	(-2.69957638447806e-002dB,1.78045559901655e+002°)	(-9.61281525125143e-002dB,1.75321363634173e+002°)	(-8.29896181971837e-002dB,-1.79577709234350e+002°)	(-1.05665302031278e-001dB,-1.79214492735483e+002°)	(2.69443443389278e-002dB,-1.78212112522196e+002°)
7.41310241300908e+003	(8.27878234382420e-002dB,1.79420616229453e+002°)	(1.05374365206085e-001dB,1.79065640945602e+002°)	(-2.75672653584827e-002dB,1.78086015286323e+002°)	(-9.83014428755539e-002dB,1.75422784408037e+002°)	(-8.28428012950119e-002dB,-1.79591092850099e+002°)	(-1.05430513018519e-001dB,-1.79236113511151e+002°)	(2.75150097404540e-002dB,-1.78256449469798e+002°)
7.58577575029174e+003	(8.26467182933754e-002dB,1.79429816286238e+002°)	(1.05149233372864e-001dB,1.79082892118651e+002°)	(-2.81132475992596e-002dB,1.78125474290510e+002°)	(-1.00378591875901e-001dB,1.75521891871733e+002°)	(-8.27025981870697e-002dB,-1.79604263945192e+002°)	(-1.05206280252241e-001dB,-1.79257335899528e+002°)	(2.80601139990179e-002dB,-1.78299880404077e+002°)
7.76247116628682e+003	(8.25118913937454e-002dB,1.79438718027246e+002°)	(1.04934146135408e-001dB,1.79099663224105e+002°)	(-2.86348467290340e-002dB,1.78163956613766e+002°)	(-1.02363786763194e-001dB,1.75618731130836e+002°)	(-8.25687159909716e-002dB,-1.79617229218467e+002°)	(-1.04992134883933e-001dB,-1.79278170712325e+002°)	(2.85807914124113e-002dB,-1.78342427130431e+002°)
7.94328234724272e+003	(8.23830608661334e-002dB,1.79447325906522e+002°)	(1.04728653450428e-001dB,1.79115962742769e+002°)	(-2.91331491064773e-002dB,1.78201481518436e+002°)	(-1.04261038616681e-001dB,1.75713346570157e+002°)	(-8.24408748374306e-002dB,-1.79629995278459e+002°)	(-1.04787628868350e-001dB,-1.79298628584926e+002°)	(2.90781263825545e-002dB,-1.78384111066092e+002°)
8.12830516164089e+003	(8.22599571964637e-002dB,1.79455644239892e+002°)	(1.04532325084341e-001dB,1.79131798932654e+002°)	(-2.96091934244773e-002dB,1.78238067834597e+002°)	(-1.06074189238451e-001dB,1.75805781846695e+002°)	(-8.23188073110175e-002dB,-1.79642568645670e+002°)	(-1.04592334064966e-001dB,-1.79318719980101e+002°)	(2.95531555488252e-002dB,-1.78424953246193e+002°)
8.31763771102661e+003	(8.21423226895312e-002dB,1.79463677206097e+002°)	(1.04344749748013e-001dB,1.79147179831562e+002°)	(-3.00639727609278e-002dB,1.78273733965092e+002°)	(-1.07806917823827e-001dB,1.75896079884083e+002°)	(-8.22022579143936e-002dB,-1.79654955754866e+002°)	(-1.04405841377142e-001dB,-1.79338455191763e+002°)	(3.00068698344489e-002dB,-1.78464974329981e+002°)
8.51138038202366e+003	(8.20299109511071e-002dB,1.79471428847927e+002°)	(1.04165534267557e-001dB,1.79162113259673e+002°)	(-3.04984365459650e-002dB,1.78308497890678e+002°)	(-1.09462747411898e-001dB,1.75984282868410e+002°)	(-8.20909825550404e-002dB,-1.79667162957407e+002°)	(-1.04227759927597e-001dB,-1.79357844348742e+002°)	(3.04402164092051e-002dB,-1.78504194607154e+002°)
8.70963589956070e+003	(8.19224863915097e-002dB,1.79478903073349e+002°)	(1.03994302789796e-001dB,1.79176606822115e+002°)	(-3.09134924487298e-002dB,1.78342377175230e+002°)	(-1.11045051119437e-001dB,1.76070432245314e+002°)	(-8.19847480537368e-002dB,-1.79679196523601e+002°)	(-1.04057716268712e-001dB,-1.79376897418594e+002°)	(3.08541005713333e-002dB,-1.78542634004292e+002°)
8.91250938133734e+003	(8.18198237497998e-002dB,1.79486103656638e+002°)	(1.03830696021011e-001dB,1.79190667911541e+002°)	(-3.13100081865671e-002dB,1.78375388971017e+002°)	(-1.12557058161936e-001dB,1.76154568718248e+002°)	(-8.18833316738356e-002dB,-1.79691062645083e+002°)	(-1.03895353626432e-001dB,-1.79395624211414e+002°)	(3.12493875517196e-002dB,-1.78580312091386e+002°)
9.12010839355898e+003	(8.17217076377773e-002dB,1.79493034239491e+002°)	(1.03674370497708e-001dB,1.79204303710673e+002°)	(-3.16888132595580e-002dB,1.78407550024021e+002°)	(-1.14001859665763e-001dB,1.76236732247832e+002°)	(-8.17865206706732e-002dB,-1.79702767437216e+002°)	(-1.03740331176321e-001dB,-1.79414034383671e+002°)	(3.16269042431371e-002dB,-1.78617248088434e+002°)
9.33254300796979e+003	(8.16279321031008e-002dB,1.79499698332133e+002°)	(1.03524997888072e-001dB,1.79217521194829e+002°)	(-3.20507006132140e-002dB,1.78438876679283e+002°)	(-1.15382414275746e-001dB,1.76316962052194e+002°)	(-8.16941118602242e-002dB,-1.79714316941507e+002°)	(-1.03592323350646e-001dB,-1.79432137442049e+002°)	(3.19874408574122e-002dB,-1.78653460872103e+002°)
9.54992586021424e+003	(8.15383002105772e-002dB,1.79506099314410e+002°)	(1.03382264322896e-001dB,1.79230327134435e+002°)	(-3.23964282320379e-002dB,1.78469384886268e+002°)	(-1.16701553562615e-001dB,1.76395296608227e+002°)	(-8.16059112063243e-002dB,-1.79725717128036e+002°)	(-1.03451019175190e-001dB,-1.79449942747289e+002°)	(3.23317525131712e-002dB,-1.78688968982433e+002°)
